variant,seed_mode,eigenvalue,timestep,loading_rank,cell_type,initial_mode_loading,signal_real,signal_imag,signal_magnitude
with_self,32,(-0.0036295063067566763-0.003928112997486311j),4,5,CA1 Basket (I),(-0.06208088755749103-0.2337592112676447j),-0.12900588209523703,-0.19594735612475866,0.23460154302018818
with_self,32,(-0.0036295063067566763-0.003928112997486311j),5,1,CA3 Axo Axonic (I),(-0.3097411098260148-0.07210526426091292j),-0.054657698749134245,-0.09528726368381037,0.10985047406770312
with_self,32,(-0.0036295063067566763-0.003928112997486311j),5,2,CA3 Basket CCK+ (I),(0.2711868409286256-0.12325606796289902j),-0.016648277376164426,-0.029073778838176433,0.0335029812930865
with_self,32,(-0.0036295063067566763-0.003928112997486311j),5,3,CA1 Bistratified (I),(0.023511478391735223+0.2915282310592531j),-0.041704966589111145,-0.07717244376321694,0.08772052390738304
with_self,32,(-0.0036295063067566763-0.003928112997486311j),5,4,CA1 Radiatum (I),(0.021646718166053583+0.29001504065613826j),-0.036164389717879136,-0.06651873587378689,0.07571397034836613
with_self,32,(-0.0036295063067566763-0.003928112997486311j),5,5,CA1 Basket (I),(-0.06208088755749103-0.2337592112676447j),-0.09963581296826952,-0.18397101180579406,0.2092190918886123
with_self,32,(-0.0036295063067566763-0.003928112997486311j),6,1,CA3 Axo Axonic (I),(-0.3097411098260148-0.07210526426091292j),-0.0513169007003425,-0.09079276537918397,0.10429166094510317
with_self,32,(-0.0036295063067566763-0.003928112997486311j),6,2,CA3 Basket CCK+ (I),(0.2711868409286256-0.12325606796289902j),-0.015449456012161826,-0.027441517639286633,0.03149162716372405
with_self,32,(-0.0036295063067566763-0.003928112997486311j),6,3,CA1 Bistratified (I),(0.023511478391735223+0.2915282310592531j),-0.0459896308194699,-0.07922054309505354,0.0916020774392501
with_self,32,(-0.0036295063067566763-0.003928112997486311j),6,4,CA1 Radiatum (I),(0.021646718166053583+0.29001504065613826j),-0.039282748489905865,-0.06781173486125068,0.07836814221234137
with_self,32,(-0.0036295063067566763-0.003928112997486311j),6,5,CA1 Basket (I),(-0.06208088755749103-0.2337592112676447j),-0.1072261978648836,-0.18548240113069167,0.21424560354361064
with_self,32,(-0.0036295063067566763-0.003928112997486311j),7,1,CA3 Axo Axonic (I),(-0.3097411098260148-0.07210526426091292j),-0.04916655732655412,-0.08691738179282198,0.09985980981888817
with_self,32,(-0.0036295063067566763-0.003928112997486311j),7,2,CA3 Basket CCK+ (I),(0.2711868409286256-0.12325606796289902j),-0.014798669047158899,-0.02617586045694197,0.03006952404393254
with_self,32,(-0.0036295063067566763-0.003928112997486311j),7,3,CA1 Bistratified (I),(0.023511478391735223+0.2915282310592531j),-0.0431064765972853,-0.07608226220654186,0.08744529116594726
with_self,32,(-0.0036295063067566763-0.003928112997486311j),7,4,CA1 Radiatum (I),(0.021646718166053583+0.29001504065613826j),-0.036888562321927505,-0.06511485146109208,0.07483789087740793
with_self,32,(-0.0036295063067566763-0.003928112997486311j),7,5,CA1 Basket (I),(-0.06208088755749103-0.2337592112676447j),-0.10027802902774147,-0.17729270874075223,0.2036869845579775
with_self,32,(-0.0036295063067566763-0.003928112997486311j),8,1,CA3 Axo Axonic (I),(-0.3097411098260148-0.07210526426091292j),-0.046631470155382396,-0.08260598172893242,0.0948590650715736
with_self,32,(-0.0036295063067566763-0.003928112997486311j),8,2,CA3 Basket CCK+ (I),(0.2711868409286256-0.12325606796289902j),-0.014020160634631332,-0.024841305370182247,0.028524644725491523
with_self,32,(-0.0036295063067566763-0.003928112997486311j),8,3,CA1 Bistratified (I),(0.023511478391735223+0.2915282310592531j),-0.04159260461705348,-0.073390940325455,0.08435742338813482
with_self,32,(-0.0036295063067566763-0.003928112997486311j),8,4,CA1 Radiatum (I),(0.021646718166053583+0.29001504065613826j),-0.03553610665768741,-0.0627276977139098,0.07209423650247071
with_self,32,(-0.0036295063067566763-0.003928112997486311j),8,5,CA1 Basket (I),(-0.06208088755749103-0.2337592112676447j),-0.09647801303632204,-0.17039938144913677,0.19581612854329733
with_self,32,(-0.0036295063067566763-0.003928112997486311j),9,1,CA3 Axo Axonic (I),(-0.3097411098260148-0.07210526426091292j),-0.04434966595896961,-0.07852729663899698,0.09018552648901713
with_self,32,(-0.0036295063067566763-0.003928112997486311j),9,2,CA3 Basket CCK+ (I),(0.2711868409286256-0.12325606796289902j),-0.013332202372542344,-0.02360796672195797,0.027112427276942554
with_self,32,(-0.0036295063067566763-0.003928112997486311j),9,3,CA1 Bistratified (I),(0.023511478391735223+0.2915282310592531j),-0.03944689267983408,-0.06986425995784837,0.08023136644450325
with_self,32,(-0.0036295063067566763-0.003928112997486311j),9,4,CA1 Radiatum (I),(0.021646718166053583+0.29001504065613826j),-0.033710577762759084,-0.05970395690232108,0.06856358744182835
with_self,32,(-0.0036295063067566763-0.003928112997486311j),9,5,CA1 Basket (I),(-0.06208088755749103-0.2337592112676447j),-0.09148319347714153,-0.16204616156441307,0.18608635943167887
with_self,32,(-0.0036295063067566763-0.003928112997486311j),10,1,CA3 Axo Axonic (I),(-0.3097411098260148-0.07210526426091292j),-0.04212896951987325,-0.07460867361371191,0.08568141135160999
with_self,32,(-0.0036295063067566763-0.003928112997486311j),10,2,CA3 Basket CCK+ (I),(0.2711868409286256-0.12325606796289902j),-0.012662077617087932,-0.022425479183269394,0.025753258554606407
with_self,32,(-0.0036295063067566763-0.003928112997486311j),10,3,CA1 Bistratified (I),(0.023511478391735223+0.2915282310592531j),-0.037549592677387694,-0.06647295391288341,0.07634543543750373
with_self,32,(-0.0036295063067566763-0.003928112997486311j),10,4,CA1 Radiatum (I),(0.021646718166053583+0.29001504065613826j),-0.03208323556002526,-0.05679798394686343,0.06523300533034045
with_self,32,(-0.0036295063067566763-0.003928112997486311j),10,5,CA1 Basket (I),(-0.06208088755749103-0.2337592112676447j),-0.08705218254416393,-0.1541187081454475,0.1770046854920063
with_self,33,(0.0013136933940846153-0.004816834073065053j),0,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),0.346817486083822,0.03546475984765131,0.34862604298094785
with_self,33,(0.0013136933940846153-0.004816834073065053j),0,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),-0.2822668193479143,0.19210868565034406,0.3414385807243973
with_self,33,(0.0013136933940846153-0.004816834073065053j),0,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),-0.3232818353743923,0.06471662409926773,0.32969590006222643
with_self,33,(0.0013136933940846153-0.004816834073065053j),0,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),0.2557156076402456,-0.12668568744193806,0.28537648009858213
with_self,33,(0.0013136933940846153-0.004816834073065053j),0,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),0.17072953525250747,0.19974866087350754,0.26277005485461374
with_self,33,(0.0013136933940846153-0.004816834073065053j),1,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),-0.1343898402952055,0.014908791785079005,0.1352142790058124
with_self,33,(0.0013136933940846153-0.004816834073065053j),1,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),-0.057621850915649975,0.021098885721971803,0.06136318669735314
with_self,33,(0.0013136933940846153-0.004816834073065053j),1,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),-0.001608007354632515,0.0020913011013809915,0.0026380348650443587
with_self,33,(0.0013136933940846153-0.004816834073065053j),1,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),-0.09600734821805536,0.018639973208747863,0.09780009976010136
with_self,33,(0.0013136933940846153-0.004816834073065053j),1,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),-0.0672869184389531,0.013655684637016741,0.06865862739609627
with_self,33,(0.0013136933940846153-0.004816834073065053j),2,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),0.06471509927006748,0.002982488599685836,0.06478378895821041
with_self,33,(0.0013136933940846153-0.004816834073065053j),2,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),0.08475008500850714,-0.01628477612710165,0.08630046837914038
with_self,33,(0.0013136933940846153-0.004816834073065053j),2,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),0.01286950167193915,-0.006597876461537763,0.014462228289090126
with_self,33,(0.0013136933940846153-0.004816834073065053j),2,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),0.08016476833993927,-0.004350427059855253,0.08028272727429761
with_self,33,(0.0013136933940846153-0.004816834073065053j),2,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),0.05324157293055065,-0.0008045114422632492,0.053247650903865004
with_self,33,(0.0013136933940846153-0.004816834073065053j),3,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),0.05319480861387325,-0.02749595909552862,0.05988084359834609
with_self,33,(0.0013136933940846153-0.004816834073065053j),3,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),0.07240659417750472,-0.03393685174375537,0.07996514732471574
with_self,33,(0.0013136933940846153-0.004816834073065053j),3,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),0.010446993891764077,-0.004826634198804654,0.01150808755022426
with_self,33,(0.0013136933940846153-0.004816834073065053j),3,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),0.06293035038099157,-0.03187122875198089,0.0705407982747251
with_self,33,(0.0013136933940846153-0.004816834073065053j),3,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),0.04202921300880207,-0.0215016967084383,0.04720993229693222
with_self,33,(0.0013136933940846153-0.004816834073065053j),4,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),0.05543711756403045,-0.020963970142245034,0.059268558679396566
with_self,33,(0.0013136933940846153-0.004816834073065053j),4,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),0.0692863996764874,-0.02846749313343575,0.07490663085089441
with_self,33,(0.0013136933940846153-0.004816834073065053j),4,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),0.010070056830103112,-0.004531365898227327,0.011042613887351303
with_self,33,(0.0013136933940846153-0.004816834073065053j),4,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),0.06132142199992459,-0.023664117128583174,0.06572904407922071
with_self,33,(0.0013136933940846153-0.004816834073065053j),4,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),0.04181464190517698,-0.01597158355859329,0.04476109649044928
with_self,33,(0.0013136933940846153-0.004816834073065053j),5,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),0.045218984659358995,-0.020933809221746317,0.04982951878310502
with_self,33,(0.0013136933940846153-0.004816834073065053j),5,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),0.060886899003844676,-0.02787651308320889,0.0669650240945428
with_self,33,(0.0013136933940846153-0.004816834073065053j),5,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),0.009173495007776344,-0.0041846138695685094,0.010082856931201725
with_self,33,(0.0013136933940846153-0.004816834073065053j),5,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),0.05109301122812535,-0.02371194444145333,0.05632718797838139
with_self,33,(0.0013136933940846153-0.004816834073065053j),5,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),0.034922803692547764,-0.016204272713747546,0.0384990996249228
with_self,33,(0.0013136933940846153-0.004816834073065053j),6,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),0.044798848200898675,-0.020034456128853743,0.04907459864844671
with_self,33,(0.0013136933940846153-0.004816834073065053j),6,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),0.05980753586285289,-0.02690224274065126,0.06557950907458332
with_self,33,(0.0013136933940846153-0.004816834073065053j),6,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),0.00875730179260527,-0.003971397906526192,0.009615733774326745
with_self,33,(0.0013136933940846153-0.004816834073065053j),6,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),0.051143298338122964,-0.02289530356467309,0.056034202860581354
with_self,33,(0.0013136933940846153-0.004816834073065053j),6,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),0.034970556430440426,-0.01563830488300653,0.038307915587623455
with_self,33,(0.0013136933940846153-0.004816834073065053j),7,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),0.04355980394071123,-0.019742941492333597,0.0478251007121042
with_self,33,(0.0013136933940846153-0.004816834073065053j),7,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),0.05757348713486181,-0.026076134260367593,0.06320341129110688
with_self,33,(0.0013136933940846153-0.004816834073065053j),7,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),0.00832059974611538,-0.0037733963359635283,0.009136241023709822
with_self,33,(0.0013136933940846153-0.004816834073065053j),7,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),0.04953236248815821,-0.02244378022160174,0.05437994303319804
with_self,33,(0.0013136933940846153-0.004816834073065053j),7,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),0.03389431379752183,-0.015357538869442331,0.0372112685611672
with_self,33,(0.0013136933940846153-0.004816834073065053j),8,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),0.04148162050639788,-0.018749062944318266,0.045521996893005665
with_self,33,(0.0013136933940846153-0.004816834073065053j),8,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),0.05473629058532415,-0.02477040679006917,0.06008023435029652
with_self,33,(0.0013136933940846153-0.004816834073065053j),8,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),0.007900640129596346,-0.0035810411468226496,0.00867432822486128
with_self,33,(0.0013136933940846153-0.004816834073065053j),8,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),0.047088332681542375,-0.02129067208151627,0.051677884945209085
with_self,33,(0.0013136933940846153-0.004816834073065053j),8,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),0.032231978151165755,-0.014571345690300401,0.035372652300378365
with_self,33,(0.0013136933940846153-0.004816834073065053j),9,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),0.03937680586075259,-0.0178471026024097,0.04323253301735093
with_self,33,(0.0013136933940846153-0.004816834073065053j),9,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),0.05198078467224364,-0.023559585987059043,0.05707062350302288
with_self,33,(0.0013136933940846153-0.004816834073065053j),9,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),0.0075029486335670805,-0.0034011677975655285,0.008237850483296165
with_self,33,(0.0013136933940846153-0.004816834073065053j),9,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),0.044701924640044036,-0.020262117893753505,0.04907968508522179
with_self,33,(0.0013136933940846153-0.004816834073065053j),9,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),0.030600915890377087,-0.013870259381504286,0.03359762117531747
with_self,33,(0.0013136933940846153-0.004816834073065053j),10,1,DG Mossy (E),(0.346817486083822+0.03546475984765131j),0.03742343343193677,-0.016958874426272735,0.0410866984757925
with_self,33,(0.0013136933940846153-0.004816834073065053j),10,2,DG Basket (I),(-0.2822668193479143+0.19210868565034406j),0.049399576543121396,-0.022388184569170612,0.05423604862951355
with_self,33,(0.0013136933940846153-0.004816834073065053j),10,3,CA1 Neurogliaform Projecting (I),(-0.3232818353743923+0.06471662409926773j),0.0071276102081154254,-0.0032307786221439493,0.007825647435460761
with_self,33,(0.0013136933940846153-0.004816834073065053j),10,4,DG MOLAX (I),(0.2557156076402456-0.12668568744193806j),0.042488595705876694,-0.019254750397874543,0.04664789575041829
with_self,33,(0.0013136933940846153-0.004816834073065053j),10,5,DG HIPROM (I),(0.17072953525250747+0.19974866087350754j),0.02908639693887518,-0.013180966892735683,0.03193362452201756
with_self,34,(0.004007637716606012+9.537008557138761e-19j),0,1,CA3 Basket CCK+ (I),(-0.1462743043597978+0.44025762179452177j),-0.1462743043597978,0.44025762179452177,0.4639212709761333
with_self,34,(0.004007637716606012+9.537008557138761e-19j),0,2,CA3 O LM (I),(-0.10829559392466487+0.32594898222740853j),-0.10829559392466487,0.32594898222740853,0.34346859343843855
with_self,34,(0.004007637716606012+9.537008557138761e-19j),0,3,CA3 Basket (I),(0.09188706321327318-0.2765624495772817j),0.09188706321327318,-0.2765624495772817,0.2914275568681633
with_self,34,(0.004007637716606012+9.537008557138761e-19j),0,4,DG HIPROM (I),(0.07265068498316478-0.2186646378693828j),0.07265068498316478,-0.2186646378693828,0.2304177638183987
with_self,34,(0.004007637716606012+9.537008557138761e-19j),0,5,CA3 Lucidum ORAX (I),(0.07210770941234908-0.2170303854656813j),0.07210770941234908,-0.2170303854656813,0.22869567108294375
