triad_id,motif,rees_superpattern,rees_superpattern_name,node_a,node_b,node_c,node_ei_signature,edge_ei_signature,region_signature,region_count,within_region,nonself_edge_count,self_edge_count,edge_count,nonself_total_weight,nonself_total_abs_weight,self_total_weight,self_total_abs_weight,total_weight,total_abs_weight,mean_abs_weight,spectral_radius,max_real,edge_1_pre,edge_1_post,edge_1_pre_class,edge_1_post_class,edge_1_pre_region,edge_1_post_region,edge_1_weight,edge_1_abs_weight,edge_1_edge_type,edge_2_pre,edge_2_post,edge_2_pre_class,edge_2_post_class,edge_2_pre_region,edge_2_post_region,edge_2_weight,edge_2_abs_weight,edge_2_edge_type,edge_3_pre,edge_3_post,edge_3_pre_class,edge_3_post_class,edge_3_pre_region,edge_3_post_region,edge_3_weight,edge_3_abs_weight,edge_3_edge_type,edge_4_pre,edge_4_post,edge_4_pre_class,edge_4_post_class,edge_4_pre_region,edge_4_post_region,edge_4_weight,edge_4_abs_weight,edge_4_edge_type,edge_5_pre,edge_5_post,edge_5_pre_class,edge_5_post_class,edge_5_pre_region,edge_5_post_region,edge_5_weight,edge_5_abs_weight,edge_5_edge_type
T028698,021C,B,three-node chain,CA1 Neurogliaform,CA1 OR LM,CA1 Radiatum,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-31.421224771694874,31.421224771694874,-67.00560882707654,67.00560882707654,-98.42683359877141,98.42683359877141,24.60670839969285,59.55353517958427,-7.452073647492263,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,CA1 Radiatum,CA1 OR LM,i,i,CA1,CA1,-6.288727175068434,6.288727175068434,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA1 Radiatum,CA1 Radiatum,i,i,CA1,CA1,-7.452073647492263,7.452073647492263,self,,,,,,,,,
T028701,021C,B,three-node chain,CA1 Neurogliaform,CA1 OR LM,CA1 SO SO,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-47.79493347797318,47.79493347797318,-125.37017084093493,125.37017084093493,-173.1651043189081,173.1651043189081,43.29127607972703,65.81663566135066,-59.55353517958427,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,CA1 SO SO,CA1 OR LM,i,i,CA1,CA1,-22.66243588134674,22.66243588134674,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA1 SO SO,CA1 SO SO,i,i,CA1,CA1,-65.81663566135066,65.81663566135066,self,,,,,,,,,
T028703,021C,B,three-node chain,CA1 Neurogliaform,CA1 OR LM,CA1 Trilaminar,0E-3I,I->I + I->I,CA1,1,True,2,2,4,-79.1005638662782,79.1005638662782,-334.2187729079016,334.2187729079016,-413.3193367741798,413.3193367741798,103.32983419354494,274.6652377283173,-59.55353517958427,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,CA1 Trilaminar,CA1 OR LM,i,i,CA1,CA1,-53.96806626965176,53.96806626965176,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA1 Trilaminar,CA1 Trilaminar,i,i,CA1,CA1,-274.6652377283173,274.6652377283173,self,,,,,,,,,
T028705,021C,B,three-node chain,CA1 Neurogliaform,CA1 OR LM,CA2 Bistratified,0E-3I,I->I + I->I,CA1-CA2,2,False,2,2,4,-26.62516282874518,26.62516282874518,-192.61631410813646,192.61631410813646,-219.24147693688164,219.24147693688164,54.8103692342204,133.06277892855218,-59.55353517958427,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,CA2 Bistratified,CA1 OR LM,i,i,CA2,CA1,-1.4926652321187404,1.4926652321187404,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA2 Bistratified,CA2 Bistratified,i,i,CA2,CA2,-133.06277892855218,133.06277892855218,self,,,,,,,,,
T028706,021C,B,three-node chain,CA1 Neurogliaform,CA1 OR LM,CA2 Pyramidal,1E-2I,I->I + E->I,CA1-CA2,2,False,2,2,4,32456.436685997134,32506.70168119039,2103.5847533284536,2222.691823687622,34560.02143932559,34729.39350487801,8682.348376219503,2163.138288508038,2163.138288508038,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,CA2 Pyramidal,CA1 OR LM,e,i,CA2,CA1,32481.56918359376,32481.56918359376,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA2 Pyramidal,CA2 Pyramidal,e,e,CA2,CA2,2163.138288508038,2163.138288508038,self,,,,,,,,,
T028708,021C,B,three-node chain,CA1 Neurogliaform,CA1 OR LM,CA2 Wide Arbor Basket,0E-3I,I->I + I->I,CA1-CA2,2,False,2,2,4,-519.4922929304525,519.4922929304525,-376.31042994163676,376.31042994163676,-895.8027228720892,895.8027228720892,223.95068071802234,316.75689476205247,-59.55353517958427,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,CA2 Wide Arbor Basket,CA1 OR LM,i,i,CA2,CA1,-494.35979533382607,494.35979533382607,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA2 Wide Arbor Basket,CA2 Wide Arbor Basket,i,i,CA2,CA2,-316.75689476205247,316.75689476205247,self,,,,,,,,,
T028719,021C,B,three-node chain,CA1 Neurogliaform,CA1 OR LM,CA3 Pyramidal,1E-2I,I->I + E->I,CA1-CA3,2,False,2,2,4,63496.2882479186,63546.553243111855,3218.897230517584,3338.0043008767525,66715.18547843618,66884.5575439886,16721.13938599715,3278.450765697168,3278.450765697168,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,CA3 Pyramidal,CA1 OR LM,e,i,CA3,CA1,63521.42074551523,63521.42074551523,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA3 Pyramidal,CA3 Pyramidal,e,e,CA3,CA3,3278.450765697168,3278.450765697168,self,,,,,,,,,
T028721,021C,B,three-node chain,CA1 Neurogliaform,CA1 OR LM,CA3 Trilaminar,0E-3I,I->I + I->I,CA1-CA3,2,False,2,2,4,-88.44755176672251,88.44755176672251,-70.5354688506311,70.5354688506311,-158.98302061735362,158.98302061735362,39.745755154338404,59.55353517958427,-10.98193367104684,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,CA3 Trilaminar,CA1 OR LM,i,i,CA3,CA1,-63.31505417009607,63.31505417009607,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA3 Trilaminar,CA3 Trilaminar,i,i,CA3,CA3,-10.98193367104684,10.98193367104684,self,,,,,,,,,
T028722,021C,B,three-node chain,CA1 Neurogliaform,CA1 OR LM,CA3c Pyramidal,1E-2I,I->I + E->I,CA1-CA3c,2,False,2,2,4,357127.215206982,357177.4802021752,580.3105343665566,699.4176047257251,357707.5257413485,357876.89780690096,89469.22445172524,639.8640695461409,639.8640695461409,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,CA3c Pyramidal,CA1 OR LM,e,i,CA3c,CA1,357152.3477045786,357152.3477045786,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA3c Pyramidal,CA3c Pyramidal,e,e,CA3c,CA3c,639.8640695461409,639.8640695461409,self,,,,,,,,,
T028740,021U,A,simple regulation,CA1 Neurogliaform,CA1 OR LM,EC LIII Pyramidal,1E-2I,I->I + E->I,CA1-EC,2,False,2,2,4,2211.2883183602844,2261.553313553537,-42.00847204684892,77.09859831231962,2169.2798463134354,2338.6519118658566,584.6629779664642,59.55353517958427,17.545063132735347,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,EC LIII Pyramidal,CA1 Neurogliaform,e,i,EC,CA1,2236.4208159569107,2236.4208159569107,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,EC LIII Pyramidal,EC LIII Pyramidal,e,e,EC,EC,17.545063132735347,17.545063132735347,self,,,,,,,,,
T028741,021U,A,simple regulation,CA1 Neurogliaform,CA1 OR LM,EC LIII Pyramidal Stellate,1E-2I,I->I + E->I,CA1-EC,2,False,2,2,4,29991.512255552778,30041.777250746032,300.6295277576828,419.7365981168514,30292.14178331046,30461.513848862884,7615.378462215721,360.1830629372671,360.1830629372671,CA1 OR LM,CA1 Neurogliaform,i,i,CA1,CA1,-25.13249759662644,25.13249759662644,between_nodes,EC LIII Pyramidal Stellate,CA1 Neurogliaform,e,i,EC,CA1,30016.644753149405,30016.644753149405,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,EC,EC,360.1830629372671,360.1830629372671,self,,,,,,,,,
T028768,021U,A,simple regulation,CA1 Neurogliaform,CA1 Oriens Alveus,CA1 Radiatum,0E-3I,I->I + I->I,CA1,1,True,2,3,5,-75.3855153650266,75.3855153650266,-119.56139130850347,119.56139130850347,-194.9469066735301,194.9469066735301,38.98938133470602,59.55353517958427,-7.452073647492263,CA1 Neurogliaform,CA1 Oriens Alveus,i,i,CA1,CA1,-66.79640600890579,66.79640600890579,between_nodes,CA1 Radiatum,CA1 Oriens Alveus,i,i,CA1,CA1,-8.589109356120822,8.589109356120822,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA1 Oriens Alveus,CA1 Oriens Alveus,i,i,CA1,CA1,-52.55578248142694,52.55578248142694,self,CA1 Radiatum,CA1 Radiatum,i,i,CA1,CA1,-7.452073647492263,7.452073647492263,self
T028775,021U,A,simple regulation,CA1 Neurogliaform,CA1 Oriens Alveus,CA2 Bistratified,0E-3I,I->I + I->I,CA1-CA2,2,False,2,3,5,-68.1327525355716,68.1327525355716,-245.17209658956338,245.17209658956338,-313.304849125135,313.304849125135,62.660969825026996,133.06277892855218,-52.55578248142694,CA1 Neurogliaform,CA1 Oriens Alveus,i,i,CA1,CA1,-66.79640600890579,66.79640600890579,between_nodes,CA2 Bistratified,CA1 Oriens Alveus,i,i,CA2,CA1,-1.3363465266658012,1.3363465266658012,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA1 Oriens Alveus,CA1 Oriens Alveus,i,i,CA1,CA1,-52.55578248142694,52.55578248142694,self,CA2 Bistratified,CA2 Bistratified,i,i,CA2,CA2,-133.06277892855218,133.06277892855218,self
T028776,021U,A,simple regulation,CA1 Neurogliaform,CA1 Oriens Alveus,CA2 Pyramidal,1E-2I,I->I + E->I,CA1-CA2,2,False,2,3,5,9380.776839247606,9514.369651265417,2051.028970847027,2275.247606169049,11431.805810094633,11789.617257434467,2357.9234514868936,2163.138288508038,2163.138288508038,CA1 Neurogliaform,CA1 Oriens Alveus,i,i,CA1,CA1,-66.79640600890579,66.79640600890579,between_nodes,CA2 Pyramidal,CA1 Oriens Alveus,e,i,CA2,CA1,9447.573245256512,9447.573245256512,between_nodes,CA1 Neurogliaform,CA1 Neurogliaform,i,i,CA1,CA1,-59.55353517958427,59.55353517958427,self,CA1 Oriens Alveus,CA1 Oriens Alveus,i,i,CA1,CA1,-52.55578248142694,52.55578248142694,self,CA2 Pyramidal,CA2 Pyramidal,e,e,CA2,CA2,2163.138288508038,2163.138288508038,self
