table_type,method,seed,terminal,count,probability
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,EC LI II Multipolar Pyramidal,28,0.014
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,CA1 Radiatum Giant,586,0.293
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,MEC LIII Bipolar Complex Pyramidal,36,0.018
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,SUB CA1 Projecting Pyramidal,38,0.019
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,EC LIII V Bipolar Pyramidal,38,0.019
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,CA1 Pyramidal,60,0.03
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,EC LII III Pyramidal Tripolar,27,0.0135
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,MEC LIII Complex Pyramidal,88,0.044
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,MEC LII Stellate,55,0.0275
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,MEC LV Multipolar Pyramidal,38,0.019
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,CA3 Granule,126,0.063
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,EC LV Deep Pyramidal,47,0.0235
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,LEC LIII Multipolar Principal,40,0.02
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,DG Hilar Ectopic Granule,63,0.0315
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,LEC LVI Multipolar Pyramidal,52,0.026
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,MEC LV VI Pyramidal Polymorphic,136,0.068
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,EC LIII Pyramidal Stellate,54,0.027
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,DG Semilunar Granule,22,0.011
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,EC LIV VI Deep Multipolar Principal,56,0.028
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,LEC LIII Complex Pyramidal,36,0.018
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,CA3 Pyramidal,42,0.021
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,CA2 Pyramidal,24,0.012
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,DG Mossy,44,0.022
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,MEC LV Pyramidal,38,0.019
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,CA3c Pyramidal,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,DG Granule,45,0.0225
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,EC LIII Pyramidal,27,0.0135
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,MEC LII III Pyramidal Multiform,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,EC LIII Stellate,42,0.021
terminal_distribution,weighted_random_walk_ensemble,MEC LII Oblique Pyramidal,EC LI II Pyramidal Fan,3,0.0015
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,46,0.023
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,MEC LII III Pyramidal Multiform,26,0.013
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,CA1 Radiatum Giant,605,0.3025
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,EC LV Deep Pyramidal,48,0.024
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,CA2 Pyramidal,43,0.0215
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,DG Hilar Ectopic Granule,53,0.0265
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,CA1 Pyramidal,91,0.0455
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,CA3 Granule,111,0.0555
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,EC LIII Stellate,38,0.019
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,DG Semilunar Granule,30,0.015
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,MEC LV VI Pyramidal Polymorphic,134,0.067
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,MEC LV Superficial Pyramidal,27,0.0135
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,MEC LIII Complex Pyramidal,56,0.028
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,DG Granule,70,0.035
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,CA3c Pyramidal,62,0.031
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,EC LIII V Bipolar Pyramidal,45,0.0225
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,EC LII III Pyramidal Tripolar,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,MEC LII Oblique Pyramidal,38,0.019
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,EC LIV VI Deep Multipolar Principal,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,MEC LV Multipolar Pyramidal,31,0.0155
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,LEC LIII Complex Pyramidal,30,0.015
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,LEC LIII Multipolar Principal,54,0.027
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,CA3 Pyramidal,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,EC LI II Multipolar Pyramidal,26,0.013
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,LEC LVI Multipolar Pyramidal,40,0.02
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,SUB CA1 Projecting Pyramidal,36,0.018
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,DG Mossy,44,0.022
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,EC LIII Pyramidal,30,0.015
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,EC LI II Pyramidal Fan,5,0.0025
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,MEC LV Pyramidal,32,0.016
terminal_distribution,weighted_random_walk_ensemble,MEC LII Stellate,EC LIII Pyramidal Stellate,40,0.02
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,EC LIII V Bipolar Pyramidal,40,0.02
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,SUB CA1 Projecting Pyramidal,44,0.022
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,CA1 Radiatum Giant,578,0.289
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,MEC LV VI Pyramidal Polymorphic,137,0.0685
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,DG Mossy,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,CA3 Granule,102,0.051
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,41,0.0205
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,EC LIV VI Deep Multipolar Principal,50,0.025
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,45,0.0225
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,CA2 Pyramidal,32,0.016
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,EC LV Deep Pyramidal,48,0.024
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal Stellate,52,0.026
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,MEC LII Stellate,46,0.023
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,MEC LV Multipolar Pyramidal,43,0.0215
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,EC LI II Multipolar Pyramidal,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,CA3 Pyramidal,36,0.018
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,CA3c Pyramidal,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,EC LII III Pyramidal Tripolar,32,0.016
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,LEC LVI Multipolar Pyramidal,63,0.0315
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,EC LIII Stellate,44,0.022
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,DG Hilar Ectopic Granule,47,0.0235
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,CA1 Pyramidal,63,0.0315
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,LEC LIII Multipolar Principal,43,0.0215
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,74,0.037
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,MEC LV Pyramidal,40,0.02
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,DG Granule,52,0.026
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,MEC LII Oblique Pyramidal,34,0.017
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,DG Semilunar Granule,16,0.008
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal,29,0.0145
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,LEC LIII Complex Pyramidal,46,0.023
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Bipolar Complex Pyramidal,EC LI II Pyramidal Fan,8,0.004
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,EC LIII Pyramidal,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,DG Mossy,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,CA3c Pyramidal,43,0.0215
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,CA1 Pyramidal,86,0.043
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,CA1 Radiatum Giant,607,0.3035
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,EC LIII Stellate,44,0.022
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,EC LII III Pyramidal Tripolar,27,0.0135
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,DG Granule,61,0.0305
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,43,0.0215
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,CA3 Pyramidal,23,0.0115
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,CA2 Pyramidal,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,53,0.0265
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,EC LV Deep Pyramidal,53,0.0265
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,CA3 Granule,122,0.061
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,MEC LV VI Pyramidal Polymorphic,125,0.0625
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,48,0.024
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,MEC LV Multipolar Pyramidal,32,0.016
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,36,0.018
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,LEC LVI Multipolar Pyramidal,51,0.0255
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,DG Hilar Ectopic Granule,44,0.022
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,32,0.016
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,52,0.026
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,EC LIII V Bipolar Pyramidal,31,0.0155
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,MEC LII Stellate,50,0.025
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,SUB CA1 Projecting Pyramidal,45,0.0225
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,MEC LV Pyramidal,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,36,0.018
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,MEC LII III Pyramidal Multiform,37,0.0185
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,DG Semilunar Granule,28,0.014
terminal_distribution,weighted_random_walk_ensemble,MEC LIII Complex Pyramidal,EC LI II Pyramidal Fan,6,0.003
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,CA1 Radiatum Giant,618,0.309
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,CA1 Pyramidal,73,0.0365
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,62,0.031
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,SUB CA1 Projecting Pyramidal,30,0.015
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,EC LV Deep Pyramidal,42,0.021
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,DG Semilunar Granule,19,0.0095
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,LEC LIII Multipolar Principal,57,0.0285
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,CA3c Pyramidal,44,0.022
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,EC LI II Multipolar Pyramidal,33,0.0165
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,DG Mossy,41,0.0205
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,EC LIII Pyramidal Stellate,46,0.023
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,139,0.0695
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,40,0.02
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,MEC LII Stellate,48,0.024
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,DG Granule,42,0.021
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,EC LIII Pyramidal,32,0.016
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,LEC LIII Complex Pyramidal,35,0.0175
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,48,0.024
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,CA2 Pyramidal,38,0.019
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,MEC LIII Complex Pyramidal,73,0.0365
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,CA3 Granule,105,0.0525
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,MEC LII Oblique Pyramidal,26,0.013
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,38,0.019
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,MEC LII III Pyramidal Multiform,31,0.0155
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,EC LII III Pyramidal Tripolar,38,0.019
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,53,0.0265
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,DG Hilar Ectopic Granule,45,0.0225
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,EC LIII Stellate,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,CA3 Pyramidal,21,0.0105
terminal_distribution,weighted_random_walk_ensemble,MEC LV Multipolar Pyramidal,EC LI II Pyramidal Fan,5,0.0025
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,CA2 Pyramidal,49,0.0245
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,EC LIII Stellate,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,CA3c Pyramidal,60,0.03
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,MEC LV VI Pyramidal Polymorphic,112,0.056
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,DG Hilar Ectopic Granule,74,0.037
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,EC LIV VI Deep Multipolar Principal,42,0.021
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,CA1 Radiatum Giant,584,0.292
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,SUB CA1 Projecting Pyramidal,46,0.023
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,EC LIII V Bipolar Pyramidal,39,0.0195
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,MEC LIII Complex Pyramidal,52,0.026
terminal_distribution,weighted_random_walk_ensemble,MEC LV Pyramidal,CA1 Pyramidal,76,0.038
